File Name	Analysis Name	Plate Id	Position	Sample Name	Gene Name	Condition Name	Cq	Cq Mean	Cq Error	Excluded	Sample Type	Sample Type RQ	Gene Type	Condition Type	Replicate Group	Ratio	Ratio Error	Normalized Ratio	Normalized Ratio Error	Scaled Ratio	Scaled Ratio Error	Dye	Edited Call	Failure	Slope	EPF	Notes	Sample Prep Notes	Number
lzy-swb_04.lc96p	Rel Quant		E1	con	ctgf		18.08	21.075	5.97031824947381	Unchecked	Unknown	Run Calibrator	Target	Unknown	E1	10.7405800222421	0.743238439812234	7.97232210262295	33.0011580279496			SYBR Green I	Unchecked	None	0.656	3.37294391179254			49
lzy-swb_04.lc96p	Rel Quant		E2	con	ctgf		18.03	21.075	5.97031824947381	Unchecked	Unknown	Run Calibrator	Target	Unknown	E1	0.00271468402312956	0.000187853683297899	0.00201500620957296	0.0083410501348834			SYBR Green I	Unchecked	None	0.6098	2.72412322263662			50
lzy-swb_04.lc96p	Rel Quant		E3	con	ctgf		18.02	21.075	5.97031824947381	Unchecked	Unknown	Run Calibrator	Target	Unknown	E1	11.1966869247616	0.774800625645228	8.31087282638131	34.4025773122445			SYBR Green I	Unchecked	None	0.6667	3.52424312790069			51
lzy-swb_04.lc96p	Rel Quant		E4	con	ctgf		18.17	21.075	5.97031824947381	Unchecked	Unknown	Run Calibrator	Target	Unknown	E1	10.09101927065	0.698289422293922	7.49017797947593	31.0053387176652			SYBR Green I	Unchecked	None	0.6568	3.53206409752151			52
lzy-swb_04.lc96p	Rel Quant		E5	oe	ctgf		15.96	16.0275	0.0471699056602825	Unchecked	Unknown	Unknown	Target	Unknown	E5	63.3380260105732	0.931314236821341	47.0133962649059	194.584399244385			SYBR Green I	Unchecked	None	0.6515	3.53765679444196			53
lzy-swb_04.lc96p	Rel Quant		E6	oe	ctgf		16.04	16.0275	0.0471699056602825	Unchecked	Unknown	Unknown	Target	Unknown	E5	59.9214238358076	0.881076955249243	44.4773830349548	184.088058838657			SYBR Green I	Unchecked	None	0.7129	3.72631804717344			54
lzy-swb_04.lc96p	Rel Quant		E7	oe	ctgf		16.07	16.0275	0.0471699056602825	Unchecked	Unknown	Unknown	Target	Unknown	E5	58.688258765099	0.862944653707196	43.5620517279831	180.299581369957			SYBR Green I	Unchecked	None	0.729	3.74134543272914			55
lzy-swb_04.lc96p	Rel Quant		E8	oe	ctgf		16.04	16.0275	0.0471699056602825	Unchecked	Unknown	Unknown	Target	Unknown	E5	59.9214238358076	0.881076955249243	44.4773830349548	184.088058838657			SYBR Green I	Unchecked	None	0.7198	3.70708298909392			56
lzy-swb_04.lc96p	Rel Quant		E9	sh	ctgf		17.49	17.42	0.0535412613473617	Unchecked	Unknown	Unknown	Target	Unknown	E9							SYBR Green I	Unchecked	No ratio because no reference gene defined	0.6894	3.64821697797698			57
lzy-swb_04.lc96p	Rel Quant		E10	sh	ctgf		17.42	17.42	0.0535412613473617	Unchecked	Unknown	Unknown	Target	Unknown	E9							SYBR Green I	Unchecked	No ratio because no reference gene defined	0.7005	3.65010718151217			58
lzy-swb_04.lc96p	Rel Quant		E11	sh	ctgf		17.36	17.42	0.0535412613473617	Unchecked	Unknown	Unknown	Target	Unknown	E9							SYBR Green I	Unchecked	No ratio because no reference gene defined	0.7142	3.65648578942636			59
lzy-swb_04.lc96p	Rel Quant		E12	sh	ctgf		17.41	17.42	0.0535412613473617	Unchecked	Unknown	Unknown	Target	Unknown	E9							SYBR Green I	Unchecked	No ratio because no reference gene defined	0.7507	3.84900636187957			60
lzy-swb_04.lc96p	Rel Quant		F1	con	col1a1		11.02	11.0425	0.0403112887414929	Unchecked	Unknown	Run Calibrator	Target	Unknown	F1	1433.17592636948	99.1744800825892	1.01571806093096	0.103372787470992			SYBR Green I	Unchecked	None	0.6304	3.11607814039143			61
lzy-swb_04.lc96p	Rel Quant		F2	con	col1a1		11.04	11.0425	0.0403112887414929	Unchecked	Unknown	Run Calibrator	Target	Unknown	F1	1413.44496987815	97.8091157085748	1.0017343702347	0.101949623758534			SYBR Green I	Unchecked	None	0.5675	2.92132762351154			62
lzy-swb_04.lc96p	Rel Quant		F3	con	col1a1		11.1	11.0425	0.0403112887414929	Unchecked	Unknown	Run Calibrator	Target	Unknown	F1	1355.86704424489	93.8247752421688	0.960927838461033	0.0977966160502718			SYBR Green I	Unchecked	None	0.6232	3.12010676750648			63
lzy-swb_04.lc96p	Rel Quant		F4	con	col1a1		11.01	11.0425	0.0403112887414929	Unchecked	Unknown	Run Calibrator	Target	Unknown	F1	1443.14445326543	99.8642931431527	1.02278293874728	0.104091802068749			SYBR Green I	Unchecked	None	0.6209	3.11148599268487			64
lzy-swb_04.lc96p	Rel Quant		F5	oe	col1a1		11.7	11.6325	0.0585234995535981	Unchecked	Unknown	Unknown	Target	Unknown	F5	1213.53499744418	17.8436634544318	0.86005450677525	0.0654176196652727			SYBR Green I	Unchecked	None	0.7064	3.42020803574911			65
lzy-swb_04.lc96p	Rel Quant		F6	oe	col1a1		11.62	11.6325	0.0585234995535981	Unchecked	Unknown	Unknown	Target	Unknown	F5	1282.72838515111	18.8610741810402	0.90909312952756	0.0691476041567762			SYBR Green I	Unchecked	None	0.695	3.27702348010036			66
lzy-swb_04.lc96p	Rel Quant		F7	oe	col1a1		11.65	11.6325	0.0585234995535981	Unchecked	Unknown	Unknown	Target	Unknown	F5	1256.3302167079	18.4729188872035	0.890384263456113	0.0677245670406527			SYBR Green I	Unchecked	None	0.6832	3.29086037503693			67
lzy-swb_04.lc96p	Rel Quant		F8	oe	col1a1		11.56	11.6325	0.0585234995535981	Unchecked	Unknown	Unknown	Target	Unknown	F5	1337.20042197905	19.6620240464189	0.947698460948383	0.0720840097776343			SYBR Green I	Unchecked	None	0.7093	3.33073811508194			68
lzy-swb_04.lc96p	Rel Quant		F9	sh	col1a1		11.31	11.2875	0.020615528128089	Unchecked	Unknown	Unknown	Target	Unknown	F9							SYBR Green I	Unchecked	No ratio because no reference gene defined	0.7324	3.41462725604849			69
lzy-swb_04.lc96p	Rel Quant		F10	sh	col1a1		11.29	11.2875	0.020615528128089	Unchecked	Unknown	Unknown	Target	Unknown	F9							SYBR Green I	Unchecked	No ratio because no reference gene defined	0.7251	3.34157574726706			70
lzy-swb_04.lc96p	Rel Quant		F11	sh	col1a1		11.26	11.2875	0.020615528128089	Unchecked	Unknown	Unknown	Target	Unknown	F9							SYBR Green I	Unchecked	No ratio because no reference gene defined	0.7353	3.33054047542642			71
lzy-swb_04.lc96p	Rel Quant		F12	sh	col1a1		11.29	11.2875	0.020615528128089	Unchecked	Unknown	Unknown	Target	Unknown	F9							SYBR Green I	Unchecked	No ratio because no reference gene defined	0.7505	3.45985623760767			72
lzy-swb_04.lc96p	Rel Quant		G1	con	a-sma		16.84	16.8625	0.040311288741494	Unchecked	Unknown	Run Calibrator	Target	Unknown	G1	25.3690923715291	1.75551828622116	1.01571806093097	0.103372787470992			SYBR Green I	Unchecked	None	0.6016	3.14858957749248			73
lzy-swb_04.lc96p	Rel Quant		G2	con	a-sma		16.92	16.8625	0.040311288741494	Unchecked	Unknown	Run Calibrator	Target	Unknown	G1	24.000623828573	1.66082149864614	0.960927838461033	0.097796616050272			SYBR Green I	Unchecked	None	0.5622	3.06502395495595			74
lzy-swb_04.lc96p	Rel Quant		G3	con	a-sma		16.86	16.8625	0.040311288741494	Unchecked	Unknown	Run Calibrator	Target	Unknown	G1	25.019828580115	1.73134954720744	1.0017343702347	0.101949623758534			SYBR Green I	Unchecked	None	0.5242	2.88119747598146			75
lzy-swb_04.lc96p	Rel Quant		G4	con	a-sma		16.83	16.8625	0.040311288741494	Unchecked	Unknown	Run Calibrator	Target	Unknown	G1	25.5455483634128	1.76772888153646	1.02278293874728	0.104091802068749			SYBR Green I	Unchecked	None	0.5193	2.68522010341003			76
lzy-swb_04.lc96p	Rel Quant		G5	oe	a-sma		18.15	18.145	0.00577350269189511	Unchecked	Unknown	Unknown	Target	Unknown	G5	13.8806189944331	0.204098847085166	0.555746938166765	0.0422713229739912			SYBR Green I	Unchecked	None	0.6265	3.30364258866172			77
lzy-swb_04.lc96p	Rel Quant		G6	oe	a-sma		18.14	18.145	0.00577350269189511	Unchecked	Unknown	Unknown	Target	Unknown	G5	13.9771663346671	0.205518466832586	0.559612463814051	0.0425653432769005			SYBR Green I	Unchecked	None	0.5856	3.15862418224202			78
lzy-swb_04.lc96p	Rel Quant		G7	oe	a-sma		18.14	18.145	0.00577350269189511	Unchecked	Unknown	Unknown	Target	Unknown	G5	13.9771663346671	0.205518466832586	0.559612463814051	0.0425653432769005			SYBR Green I	Unchecked	None	0.5567	2.99286746367347			79
lzy-swb_04.lc96p	Rel Quant		G8	oe	a-sma		18.15	18.145	0.00577350269189511	Unchecked	Unknown	Unknown	Target	Unknown	G5	13.8806189944331	0.204098847085166	0.555746938166765	0.0422713229739912			SYBR Green I	Unchecked	None	0.6056	3.25957272151154			80
lzy-swb_04.lc96p	Rel Quant		G9	sh	a-sma		18.35	18.3325	0.0170782512766001	Unchecked	Unknown	Unknown	Target	Unknown	G9							SYBR Green I	Unchecked	No ratio because no reference gene defined	0.6531	3.38003849648215			81
lzy-swb_04.lc96p	Rel Quant		G10	sh	a-sma		18.34	18.3325	0.0170782512766001	Unchecked	Unknown	Unknown	Target	Unknown	G9							SYBR Green I	Unchecked	No ratio because no reference gene defined	0.6127	3.25808545869602			82
lzy-swb_04.lc96p	Rel Quant		G11	sh	a-sma		18.33	18.3325	0.0170782512766001	Unchecked	Unknown	Unknown	Target	Unknown	G9							SYBR Green I	Unchecked	No ratio because no reference gene defined	0.6187	3.21218833793027			83
lzy-swb_04.lc96p	Rel Quant		G12	sh	a-sma		18.31	18.3325	0.0170782512766001	Unchecked	Unknown	Unknown	Target	Unknown	G9							SYBR Green I	Unchecked	No ratio because no reference gene defined	0.6262	3.24164393490918			84
lzy-swb_04.lc96p	Rel Quant		H1	con	col3a1		15.98	16.03	0.0627162924074217	Unchecked	Unknown	Run Calibrator	Target	Unknown	H1	46.0458745603462	3.18633294451052	1.03526492384138	0.11085948190753			SYBR Green I	Unchecked	None	0.6262	3.06338258064243			85
lzy-swb_04.lc96p	Rel Quant		H2	con	col3a1		16.11	16.03	0.0627162924074217	Unchecked	Unknown	Run Calibrator	Target	Unknown	H1	42.0781683265623	2.91177125559576	0.946057646725597	0.101306881123238			SYBR Green I	Unchecked	None	0.5932	3.04319194321731			86
lzy-swb_04.lc96p	Rel Quant		H3	con	col3a1		16.05	16.03	0.0627162924074217	Unchecked	Unknown	Run Calibrator	Target	Unknown	H1	43.8650497593505	3.03542183735994	0.986232704493359	0.105608954908577			SYBR Green I	Unchecked	None	0.672	3.33662161042858			87
lzy-swb_04.lc96p	Rel Quant		H4	con	col3a1		15.98	16.03	0.0627162924074217	Unchecked	Unknown	Run Calibrator	Target	Unknown	H1	46.0458745603462	3.18633294451052	1.03526492384138	0.11085948190753			SYBR Green I	Unchecked	None	0.66	3.25063517337678			88
lzy-swb_04.lc96p	Rel Quant		H5	oe	col3a1		17.24	17.1725	0.0670198975429427	Unchecked	Unknown	Unknown	Target	Unknown	H5	26.082314636884	0.383511019849731	0.586417474615941	0.0486920786587614			SYBR Green I	Unchecked	None	0.7586	3.57488528356669			89
lzy-swb_04.lc96p	Rel Quant		H6	oe	col3a1		17.12	17.1725	0.0670198975429427	Unchecked	Unknown	Unknown	Target	Unknown	H5	28.3445606112755	0.416774795433626	0.637280313659632	0.0529153794073369			SYBR Green I	Unchecked	None	0.6901	3.26356513261978			90
lzy-swb_04.lc96p	Rel Quant		H7	oe	col3a1		17.22	17.1725	0.0670198975429427	Unchecked	Unknown	Unknown	Target	Unknown	H5	26.4464101809348	0.388864634180577	0.594603557501362	0.0493717947467328			SYBR Green I	Unchecked	None	0.6942	3.3926916698424			91
lzy-swb_04.lc96p	Rel Quant		H8	oe	col3a1		17.11	17.1725	0.0670198975429427	Unchecked	Unknown	Unknown	Target	Unknown	H5	28.541712621443	0.419673693385643	0.641712948781453	0.053283434977575			SYBR Green I	Unchecked	None	0.7014	3.29666086747329			92
lzy-swb_04.lc96p	Rel Quant		H9	sh	col3a1		16.76	16.62	0.102306728354819	Unchecked	Unknown	Unknown	Target	Unknown	H9							SYBR Green I	Unchecked	No ratio because no reference gene defined	0.7268	3.47479861990627			93
lzy-swb_04.lc96p	Rel Quant		H10	sh	col3a1		16.56	16.62	0.102306728354819	Unchecked	Unknown	Unknown	Target	Unknown	H9							SYBR Green I	Unchecked	No ratio because no reference gene defined	0.6886	3.25382657790661			94
lzy-swb_04.lc96p	Rel Quant		H11	sh	col3a1		16.63	16.62	0.102306728354819	Unchecked	Unknown	Unknown	Target	Unknown	H9							SYBR Green I	Unchecked	No ratio because no reference gene defined	0.6892	3.28293612300967			95
lzy-swb_04.lc96p	Rel Quant		H12	sh	col3a1		16.53	16.62	0.102306728354819	Unchecked	Unknown	Unknown	Target	Unknown	H9							SYBR Green I	Unchecked	No ratio because no reference gene defined	0.6867	3.26901090022891			96
